Date,Open,High,Low,Close,Event,Category
2022-05-11,15377.19,15603.74,15216.51,15568.11,,
2022-05-12,15515.83,15603.84,15448.01,15538.57,,
2022-05-13,15808.84,15938.56,15726.77,15828.2,,
2022-05-16,15685.31,15701.95,15630.2,15664.28,,
2022-05-17,15599.96,15663.75,15478.78,15509.17,,
2022-05-18,15755.19,15865.35,15603.22,15752.0,,
2022-05-19,15622.36,15763.2,15543.45,15663.64,,
2022-05-20,15764.31,15780.07,15624.7,15668.52,,
2022-05-23,15508.59,15583.29,15403.1,15500.14,,
2022-05-24,15383.7,15399.08,15281.96,15327.91,,
2022-05-25,15527.23,15645.2,15437.4,15562.89,,
2022-05-26,15263.82,15345.53,15167.06,15314.39,,
2022-05-27,15405.86,15623.36,15307.86,15455.92,,
2022-05-30,15296.17,15311.46,15185.93,15216.33,,
2022-05-31,15456.76,15485.58,15417.09,15432.69,,
2022-06-01,15293.28,15446.29,15121.44,15183.94,,
2022-06-02,15449.62,15533.8,15424.04,15452.51,,
2022-06-03,15483.67,15499.15,15347.22,15437.6,,
2022-06-06,15331.61,15443.81,15217.59,15361.11,,
2022-06-07,15357.46,15441.09,15269.0,15351.05,,
2022-06-08,15187.46,15417.92,15086.61,15314.67,,
2022-06-09,15108.35,15262.17,15047.83,15127.63,,
2022-06-10,15533.51,15549.04,15329.53,15347.66,,
2022-06-13,15043.44,15102.2,14904.49,15024.57,,
2022-06-14,15227.07,15242.29,15141.23,15196.88,,
2022-06-15,15272.68,15392.89,15173.54,15282.15,,
2022-06-16,15058.07,15131.7,14974.79,15081.65,,
2022-06-17,15510.79,15533.14,15478.59,15499.64,,
2022-06-20,15106.35,15170.21,15032.24,15149.8,,
2022-06-21,15170.51,15244.87,15089.56,15145.58,,
2022-06-22,15456.68,15542.26,15357.92,15402.85,,
2022-06-23,15018.97,15138.35,14971.59,15047.96,,
2022-06-24,15311.82,15340.37,15244.03,15310.29,,
2022-06-27,15556.35,15711.23,15347.99,15542.66,,
2022-06-28,15318.53,15353.91,15272.39,15324.3,,
2022-06-29,15344.25,15448.45,15281.58,15379.6,,
2022-06-30,15370.04,15475.46,15310.44,15404.64,,
2022-07-01,15413.48,15530.2,15302.41,15425.6,,
2022-07-04,15354.61,15440.97,15286.28,15407.87,,
2022-07-05,15569.5,15617.48,15501.3,15542.02,,
2022-07-06,15378.91,15443.07,15340.26,15362.79,,
2022-07-07,15447.5,15462.95,15377.98,15434.85,,
2022-07-08,15410.09,15608.7,15294.39,15445.48,,
2022-07-11,15656.16,15671.81,15501.66,15547.64,,
2022-07-12,15460.54,15564.62,15445.08,15515.54,,
2022-07-13,15344.79,15589.6,15329.44,15462.14,,
2022-07-14,15674.38,15860.12,15621.85,15651.37,,
2022-07-15,15532.13,15576.39,15407.93,15518.1,,
2022-07-18,15836.65,15869.21,15660.03,15744.21,,
2022-07-19,16124.26,16185.4,15794.12,15895.96,,
2022-07-20,15613.22,15699.3,15581.8,15628.06,,
2022-07-21,15849.13,15877.89,15699.13,15737.38,,
2022-07-22,15734.38,15750.11,15634.56,15694.97,,
2022-07-25,15560.64,15608.21,15497.61,15538.12,,
2022-07-26,15811.48,16025.02,15782.74,15895.12,,
2022-07-27,15700.85,15848.2,15679.93,15706.99,,
2022-07-28,15765.24,15886.07,15607.96,15729.78,,
2022-07-29,15710.47,15777.82,15635.2,15657.53,,
2022-08-01,15830.57,15904.39,15725.11,15815.16,,
2022-08-02,15905.04,15973.22,15869.25,15936.98,,
2022-08-03,15838.88,15922.49,15821.01,15880.41,,
2022-08-04,15900.96,16095.97,15826.48,15954.43,,
2022-08-05,16016.55,16120.67,15999.93,16073.88,,
2022-08-08,15945.45,16018.48,15814.3,15972.41,,
2022-08-09,16074.48,16174.14,15993.33,16141.07,,
2022-08-10,16155.12,16323.11,15843.19,16092.59,,
2022-08-11,15973.86,16167.38,15918.84,15962.36,,
2022-08-12,16099.11,16126.4,15963.86,16070.61,,
2022-08-15,16139.86,16272.49,16123.72,16161.6,,
2022-08-16,16209.99,16241.19,16047.55,16198.69,,
2022-08-17,16258.53,16378.39,16129.92,16357.98,,
2022-08-18,15967.55,16130.44,15880.02,16053.6,,
2022-08-19,16267.17,16283.44,16151.31,16212.25,,
2022-08-22,16154.83,16170.99,15987.29,16112.81,,
2022-08-23,16271.14,16340.41,16194.18,16260.21,,
2022-08-24,16250.24,16345.73,16146.59,16233.18,,
2022-08-25,16000.87,16089.16,15919.71,15984.0,,
2022-08-26,16447.58,16506.47,16367.0,16466.45,,
2022-08-29,16266.35,16282.62,16147.29,16219.96,,
2022-08-30,16278.59,16453.95,16172.57,16277.44,,
2022-08-31,16640.47,16657.12,16483.92,16583.52,,
2022-09-01,16549.4,16601.25,16514.74,16581.38,,
2022-09-02,16458.3,16560.87,16345.88,16418.45,,
2022-09-05,16515.77,16613.46,16446.84,16565.77,,
2022-09-06,16425.16,16468.58,16408.74,16440.93,,
2022-09-07,16680.81,16697.49,16485.58,16575.7,,
2022-09-08,16542.89,16796.01,16469.91,16542.5,,
2022-09-09,16394.93,16627.61,16274.29,16303.98,,
2022-09-12,16537.06,16658.67,16456.65,16481.32,,
2022-09-13,16701.36,16844.51,16591.14,16686.38,,
2022-09-14,16768.51,16938.35,16607.4,16765.21,,
2022-09-15,16744.0,16853.03,16727.26,16815.78,,
2022-09-16,16634.62,16769.89,16562.42,16657.87,,
2022-09-19,16489.9,16628.03,16458.76,16483.53,,
2022-09-20,16406.05,16494.06,16371.17,16435.8,,
2022-09-21,16667.58,16693.47,16623.43,16668.89,,
2022-09-22,16413.31,16516.82,16396.89,16489.9,,
2022-09-23,16867.48,16884.35,16743.26,16769.1,,
2022-09-26,16835.84,16852.67,16751.29,16804.61,,
2022-09-27,16672.78,16865.16,16656.11,16786.03,,
2022-09-28,16696.48,16756.38,16600.66,16731.34,,
2022-09-29,16854.93,16991.81,16771.88,16904.1,,
2022-09-30,16806.09,17008.97,16789.28,16844.55,,
2022-10-03,16692.21,16810.08,16675.51,16749.04,,
2022-10-04,16895.99,16940.88,16846.91,16913.46,,
2022-10-05,17191.22,17305.37,17032.44,17169.25,,
2022-10-06,16914.33,17111.19,16766.39,16851.82,,
2022-10-07,16548.7,16723.52,16378.0,16591.59,,
2022-10-10,16985.52,17129.36,16940.1,16999.36,,
2022-10-11,16622.28,16834.55,16499.07,16642.3,,
2022-10-12,16919.23,17016.6,16845.55,16896.78,,
2022-10-13,16953.9,17067.57,16797.93,16934.66,,
2022-10-14,16962.81,16997.06,16839.31,16946.17,,
2022-10-17,16845.07,16899.21,16818.61,16863.9,,
2022-10-18,16929.03,17132.94,16882.22,17086.99,,
2022-10-19,16938.58,17115.35,16921.64,17005.56,,
2022-10-20,17004.79,17165.99,16987.78,17084.26,,
2022-10-21,17074.43,17116.09,16968.9,16988.45,,
2022-10-24,17333.02,17368.83,17248.72,17324.07,,
2022-10-25,17032.16,17105.37,16864.47,17036.71,,
2022-10-26,17051.76,17108.92,16950.08,17073.17,,
2022-10-27,17039.2,17067.94,16929.73,17036.41,,
2022-10-28,17179.52,17352.0,16827.84,17152.7,,
2022-10-31,17304.65,17395.22,17270.58,17299.66,,
2022-11-01,17337.34,17433.91,17289.99,17389.11,,
2022-11-02,17427.65,17568.88,17207.79,17384.43,,
2022-11-03,17361.79,17562.12,17162.0,17209.86,,
2022-11-04,17241.82,17301.75,17124.24,17278.88,,
2022-11-07,17409.29,17480.23,17275.5,17391.56,,
2022-11-08,17266.59,17286.67,17235.38,17262.07,,
2022-11-09,17512.64,17557.15,17237.11,17472.13,,
2022-11-10,17466.85,17776.97,17213.54,17359.6,,
2022-11-11,17281.24,17310.58,17188.61,17252.04,,
2022-11-14,17260.71,17319.16,17138.15,17190.7,,
2022-11-15,17475.46,17612.42,17391.93,17512.12,,
2022-11-16,17429.98,17644.34,17239.12,17471.0,,
2022-11-17,17330.01,17454.91,17148.96,17266.3,,
2022-11-18,17530.46,17644.51,17462.07,17530.01,,
2022-11-21,17792.13,17862.11,17721.58,17817.91,,
2022-11-22,17398.02,17496.7,17190.19,17267.38,,
2022-11-23,17733.69,17766.55,17529.9,17651.99,,
2022-11-24,17422.17,17460.37,17402.18,17420.68,,
2022-11-25,17725.92,17852.16,17597.77,17759.19,,
2022-11-28,17679.9,17932.92,17470.42,17559.18,,
2022-11-29,17532.27,17696.3,17356.5,17481.4,,
2022-11-30,17877.16,17984.75,17804.32,17846.68,,
2022-12-01,17624.26,17770.83,17498.02,17698.0,,
2022-12-02,17814.03,17915.37,17624.3,17662.65,,
2022-12-05,17487.96,17664.78,17466.96,17568.0,,
2022-12-06,17831.67,17959.31,17813.83,17884.26,,
2022-12-07,17846.18,18083.52,17701.5,17802.7,,
2022-12-08,17911.73,17977.26,17759.63,17925.24,,
2022-12-09,17371.09,17482.13,17244.45,17360.08,,
2022-12-12,17605.03,17762.16,17457.55,17677.21,,
2022-12-13,18126.09,18259.41,17896.99,18153.49,,
2022-12-14,18075.71,18231.0,17940.89,17999.6,,
2022-12-15,18028.93,18190.61,17945.45,18015.29,,
2022-12-16,17827.68,18009.68,17798.83,17902.38,,
2022-12-19,18172.41,18289.46,18154.05,18201.17,,
2022-12-20,18343.17,18374.12,18217.33,18329.15,,
2022-12-21,17987.04,18105.6,17958.06,18067.16,,
2022-12-22,18034.57,18134.66,17740.68,17900.64,,
2022-12-23,18126.46,18247.95,18022.67,18222.53,,
2022-12-26,17980.42,18019.83,17962.43,17995.73,,
2022-12-27,18236.36,18254.6,18114.76,18210.74,,
2022-12-28,18103.88,18240.28,17951.56,18116.59,,
2022-12-29,18194.34,18212.53,18030.78,18050.57,,
2022-12-30,17966.44,18129.46,17844.1,17897.66,,
2023-01-02,18050.37,18252.59,18012.67,18170.7,,
2023-01-03,18154.33,18172.48,17952.6,18054.03,,
2023-01-04,18206.79,18307.98,18167.6,18283.46,,
2023-01-05,18018.43,18157.76,18000.41,18068.59,,
2023-01-06,18160.7,18214.77,18045.01,18101.26,,
2023-01-09,18305.13,18446.67,18206.07,18250.14,,
2023-01-10,17942.2,18116.14,17788.53,18070.98,,
2023-01-11,18252.25,18351.49,18064.92,18184.28,,
2023-01-12,18251.72,18287.27,18206.06,18257.85,,
2023-01-13,18431.76,18450.19,18236.07,18415.45,,
2023-01-16,18303.32,18401.21,18162.12,18318.06,,
2023-01-17,18278.16,18447.61,18200.64,18256.75,,
2023-01-18,18494.01,18535.6,18377.81,18414.85,,
2023-01-19,18271.46,18332.21,18142.24,18288.24,,
2023-01-20,18335.91,18445.64,18001.52,18278.9,,
2023-01-23,18107.13,18169.47,18060.76,18083.28,,
2023-01-24,18503.25,18627.08,18443.72,18491.11,,
2023-01-25,18364.79,18422.24,18346.42,18396.69,,
2023-01-26,18219.52,18338.2,18166.62,18288.36,,
2023-01-27,18322.79,18341.11,18223.73,18245.53,,
2023-01-30,18295.98,18483.2,18193.03,18269.67,,
2023-01-31,18379.7,18490.14,18301.22,18401.36,,
2023-02-01,18441.67,18480.98,18405.07,18445.07,,
2023-02-02,18461.47,18615.08,18334.37,18508.12,,
2023-02-03,18249.38,18288.12,18137.9,18249.26,,
2023-02-06,18725.71,18906.71,18706.99,18799.1,,
2023-02-07,18502.85,18666.84,18461.59,18549.62,,
2023-02-08,18607.42,18731.88,18579.54,18600.75,,
2023-02-09,18684.07,18840.84,18476.09,18737.65,,
2023-02-10,18415.36,18475.98,18288.42,18348.69,,
2023-02-13,18781.91,18904.88,18667.65,18750.0,,
2023-02-14,18810.78,18873.28,18694.54,18780.24,,
2023-02-15,18521.45,18539.97,18285.96,18476.26,,
2023-02-16,18493.03,18511.53,18349.72,18371.67,,
2023-02-17,18475.55,18622.32,18283.07,18384.9,,
2023-02-20,18526.77,18546.85,18366.5,18465.04,,
2023-02-21,18397.67,18507.95,18379.28,18476.92,,
2023-02-22,18604.06,18821.03,18585.46,18742.01,,
2023-02-23,19022.87,19101.85,18730.46,18800.15,,
2023-02-24,18730.21,18784.14,18559.41,18612.12,,
2023-02-27,18556.47,18641.38,18471.35,18555.92,,
2023-02-28,18740.56,18824.14,18705.77,18778.54,,
2023-03-01,18679.78,18858.81,18572.29,18735.72,,
2023-03-02,18853.72,18925.33,18834.87,18879.96,,
2023-03-03,18589.12,18781.91,18432.73,18568.76,,
2023-03-06,18764.63,18915.27,18713.54,18782.51,,
2023-03-07,18564.34,18616.14,18371.84,18544.13,,
2023-03-08,18836.03,18968.47,18666.24,18877.2,,
2023-03-09,18779.91,18932.85,18704.61,18877.61,,
2023-03-10,18688.51,18814.73,18553.36,18789.09,,
2023-03-13,18929.04,19066.4,18910.11,18997.75,,
2023-03-14,18800.49,18819.29,18698.81,18718.37,,
2023-03-15,18760.49,18926.26,18605.63,18867.45,,
2023-03-16,19060.82,19090.32,18925.5,19025.45,,
2023-03-17,19093.6,19177.5,18870.5,18891.46,,
2023-03-20,18855.88,19039.28,18754.72,18969.52,,
2023-03-21,18907.94,19027.63,18804.92,18961.94,,
2023-03-22,18787.44,18991.9,18768.66,18971.07,,
2023-03-23,18867.32,19023.66,18848.46,18984.84,,
2023-03-24,19114.69,19133.81,18942.38,19024.91,,
2023-03-27,18743.28,18762.02,18592.52,18634.54,,
2023-03-28,18816.65,18957.33,18686.98,18720.95,,
2023-03-29,18853.62,19017.74,18811.15,18949.14,,
2023-03-30,19167.75,19186.92,18935.59,19041.62,,
2023-03-31,18951.49,19152.05,18913.71,19062.77,,
2023-04-03,19369.8,19605.7,19187.43,19295.64,,
2023-04-04,19129.71,19171.68,19089.17,19127.42,,
2023-04-05,18982.74,19088.57,18798.51,18899.71,,
2023-04-06,19289.48,19411.15,19200.83,19300.27,,
2023-04-07,19277.44,19387.63,19206.61,19250.23,,
2023-04-10,19166.41,19339.26,19147.04,19245.24,,
2023-04-11,19021.73,19256.83,18914.18,19064.25,,
2023-04-12,18976.53,19103.63,18791.83,18939.69,,
2023-04-13,19147.58,19237.84,18927.02,19033.95,,
2023-04-14,18941.01,19214.66,18920.94,19166.46,,
2023-04-17,19021.23,19181.65,18985.96,19134.14,,
2023-04-18,19333.7,19353.03,19228.87,19264.04,,
2023-04-19,18937.82,19067.23,18800.84,19007.59,,
2023-04-20,19315.35,19502.53,19036.76,19217.17,,
2023-04-21,19374.83,19520.83,19343.64,19463.39,,
2023-04-24,19172.41,19195.18,19021.11,19131.82,,
2023-04-25,19403.27,19516.51,19330.2,19489.13,,
2023-04-26,19407.13,19439.92,19325.14,19396.35,,
2023-04-27,18981.98,19167.39,18962.99,19019.96,,
2023-04-28,19371.85,19526.41,19347.97,19405.43,,
2023-05-01,19660.8,19778.57,19483.49,19520.22,,
2023-05-02,19369.99,19429.13,19314.94,19348.15,,
2023-05-03,19516.11,19760.66,19284.12,19466.95,,
2023-05-04,19129.01,19356.54,19067.6,19154.24,,
2023-05-05,19520.55,19668.72,19348.76,19445.56,,
2023-05-08,19465.01,19624.64,19318.7,19440.01,,
2023-05-09,19429.15,19471.11,19258.97,19316.31,,
2023-05-10,19544.06,19579.26,19447.78,19484.37,,
2023-05-11,19304.94,19337.22,19240.62,19282.09,,
2023-05-12,19636.5,19656.14,19402.55,19466.06,,
2023-05-15,19571.25,19655.38,19540.22,19587.19,,
2023-05-16,19251.62,19489.32,19197.2,19435.7,,
2023-05-17,19450.82,19470.27,19319.67,19366.81,,
2023-05-18,19208.14,19351.05,19050.36,19244.96,,
2023-05-19,19697.86,19885.18,19522.56,19623.8,,
2023-05-22,19620.65,19721.2,19417.43,19473.13,,
2023-05-23,19585.77,19702.56,19546.29,19610.04,,
2023-05-24,19755.6,19812.57,19679.38,19733.9,,
2023-05-25,19684.37,19909.17,19600.73,19774.03,,
2023-05-26,19682.79,19702.47,19572.72,19645.97,,
2023-05-29,19549.7,19640.37,19503.28,19614.57,,
2023-05-30,19934.17,19954.77,19743.05,19841.02,,
2023-05-31,19409.9,19448.43,19236.92,19389.06,,
2023-06-01,19644.64,19694.11,19456.27,19588.09,,
2023-06-02,19535.88,19602.11,19396.4,19442.09,,
2023-06-05,19481.51,19707.32,19462.03,19607.72,,
2023-06-06,19517.37,19625.03,19497.85,19597.99,,
2023-06-07,19439.59,19468.09,19265.12,19388.83,,
2023-06-08,19881.05,19988.83,19714.29,19871.58,,
2023-06-09,19647.23,19861.91,19535.78,19794.54,,
2023-06-12,19711.56,19797.02,19609.18,19719.6,,
2023-06-13,19769.35,19816.31,19685.34,19786.44,,
2023-06-14,19794.34,19814.13,19725.15,19754.53,,
2023-06-15,19754.98,19861.43,19617.23,19796.35,,
2023-06-16,19569.15,19785.41,19480.74,19661.4,,
2023-06-19,19780.83,19928.41,19679.04,19847.0,,
2023-06-20,19722.49,19785.05,19576.56,19707.73,,
2023-06-21,19847.3,19895.43,19630.58,19810.66,,
2023-06-22,19912.56,20021.98,19811.7,19917.53,,
2023-06-23,19749.41,19859.52,19680.27,19788.0,,
2023-06-26,19984.03,20004.01,19783.04,19882.66,,
2023-06-27,19724.51,19970.67,19496.61,19753.37,,
2023-06-28,19687.08,19822.21,19667.4,19777.74,,
2023-06-29,19588.73,19658.78,19568.82,19604.33,,
2023-06-30,19608.45,19714.48,19469.88,19639.24,,
2023-07-03,19782.1,19822.86,19615.85,19797.76,,
2023-07-04,20071.48,20187.77,19899.97,19955.89,,
2023-07-05,19876.81,19952.48,19733.66,19899.61,,
2023-07-06,20023.95,20136.21,19795.09,19859.14,,
2023-07-07,20009.24,20138.56,19839.71,19910.81,,
2023-07-10,19952.08,20010.07,19930.36,19981.89,,
2023-07-11,20021.2,20230.42,19947.66,20097.37,,
2023-07-12,20299.21,20435.15,20278.91,20349.98,,
2023-07-13,20067.26,20166.37,20047.19,20132.14,,
2023-07-14,20091.49,20139.03,19955.71,20067.88,,
2023-07-17,19765.63,19912.13,19723.9,19825.06,,
2023-07-18,19937.44,19996.8,19896.45,19950.12,,
2023-07-19,20133.72,20395.18,20080.02,20161.54,,
2023-07-20,20246.91,20459.41,20166.73,20234.6,,
2023-07-21,20039.01,20246.85,19994.27,20091.78,,
2023-07-24,20123.97,20234.46,20057.79,20093.16,,
2023-07-25,20159.52,20202.84,20040.43,20179.95,,
2023-07-26,20106.61,20293.33,19862.67,20153.52,,
2023-07-27,20112.02,20337.98,19904.03,20146.59,,
2023-07-28,20276.31,20377.67,20199.25,20237.34,,
2023-07-31,20241.59,20301.64,20152.78,20240.94,,
2023-08-01,20031.73,20158.03,19939.52,20025.14,,
2023-08-02,20508.62,20563.89,20336.89,20400.99,,
2023-08-03,20227.3,20268.33,20155.22,20192.3,,
2023-08-04,20138.51,20314.98,20006.37,20213.78,,
2023-08-07,20246.37,20414.21,20126.47,20328.72,,
2023-08-08,20539.8,20632.48,20346.65,20530.69,,
2023-08-09,20205.4,20225.61,20125.78,20152.12,,
2023-08-10,20203.54,20331.81,20087.47,20274.12,,
2023-08-11,20324.61,20502.82,20229.89,20454.68,,
2023-08-14,20413.01,20455.82,20175.9,20250.16,,
2023-08-15,20402.12,20544.89,20261.96,20505.34,,
2023-08-16,20318.91,20549.87,20172.08,20386.57,,
2023-08-17,20522.3,20625.36,20358.09,20510.57,,
2023-08-18,20000.58,20111.83,19913.89,20073.02,,
2023-08-21,20548.83,20638.07,20417.57,20579.77,,
2023-08-22,20348.31,20543.73,20179.17,20217.42,,
2023-08-23,20326.73,20507.22,20170.21,20279.8,,
2023-08-24,20407.0,20602.27,20339.7,20558.42,,
2023-08-25,20536.63,20630.08,20497.23,20603.62,,
2023-08-28,20640.32,20722.19,20560.06,20664.88,,
2023-08-29,20415.68,20540.44,20294.72,20459.87,,
2023-08-30,20540.62,20598.6,20387.27,20573.95,,
2023-08-31,20537.76,20565.01,20460.91,20517.79,,
2023-09-01,20234.91,20285.99,20028.9,20229.13,,
2023-09-04,20531.42,20593.16,20417.74,20548.75,,
2023-09-05,20260.14,20412.04,20239.88,20382.98,,
2023-09-06,20378.2,20508.01,20357.82,20464.99,,
2023-09-07,20807.25,20828.06,20752.8,20778.25,,
2023-09-08,20419.06,20545.2,20398.64,20468.63,,
2023-09-11,20827.99,20929.31,20612.18,20722.93,,
2023-09-12,20685.58,20770.03,20348.15,20552.27,,
2023-09-13,20784.84,20966.07,20737.45,20903.02,,
2023-09-14,20279.57,20413.36,20163.32,20379.84,,
2023-09-15,20904.92,20925.83,20647.12,20718.02,,
2023-09-18,21043.52,21065.28,20933.87,21027.69,,
2023-09-19,20717.84,20814.29,20470.96,20650.2,,
2023-09-20,20752.23,20921.56,20569.86,20743.48,,
2023-09-21,20647.99,20707.69,20497.64,20644.75,,
2023-09-22,21054.67,21111.92,20902.11,20966.21,,
2023-09-25,21026.89,21054.48,20768.44,20841.82,,
2023-09-26,20914.21,21021.06,20805.74,20867.07,,
2023-09-27,20989.02,21162.52,20826.27,20938.73,,
2023-09-28,21117.89,21324.18,20826.07,21026.34,,
2023-09-29,20878.89,20905.95,20780.62,20809.46,,
2023-10-02,20750.63,20792.79,20557.07,20701.16,,
2023-10-03,21083.97,21234.9,21062.89,21182.66,,
2023-10-04,20676.64,20812.97,20616.6,20768.12,,
2023-10-05,21004.28,21025.28,20956.36,20999.66,,
2023-10-06,20716.2,20885.76,20577.85,20811.33,,
2023-10-09,20873.52,20911.55,20753.32,20826.18,,
2023-10-10,20963.09,21101.48,20862.0,20955.25,,
2023-10-11,20919.95,20940.87,20756.29,20848.84,,
2023-10-12,21206.18,21227.39,21101.71,21135.77,,
2023-10-13,21101.14,21265.42,21080.04,21125.16,,
2023-10-16,20735.44,20863.25,20714.7,20808.37,,
2023-10-17,21030.26,21094.0,20827.56,20993.41,,
2023-10-18,20913.46,21111.49,20844.59,20932.45,,
2023-10-19,20896.83,20961.7,20859.15,20928.81,,
2023-10-20,20970.47,21114.62,20949.5,21071.88,,
2023-10-23,20955.64,21143.91,20886.6,21111.48,,
2023-10-24,20705.0,20848.66,20684.3,20750.88,,
2023-10-25,20660.03,21020.54,20610.43,20807.61,,
2023-10-26,21042.02,21228.96,20917.17,20998.08,,
2023-10-27,21067.16,21200.24,20801.57,21037.58,,
2023-10-30,20673.29,20855.47,20652.62,20803.77,,
2023-10-31,20972.77,21142.56,20880.86,20968.81,,
2023-11-01,21340.61,21514.19,21282.47,21338.22,,
2023-11-02,21140.49,21161.63,21030.04,21074.94,,
2023-11-03,20947.44,21104.34,20852.37,20895.92,,
2023-11-06,21185.58,21323.25,21054.8,21078.35,,
2023-11-07,21376.51,21397.89,21267.11,21305.35,,
2023-11-08,20857.64,21070.42,20750.69,20981.84,,
2023-11-09,21052.92,21128.28,20979.37,21008.61,,
2023-11-10,21031.37,21095.34,20919.13,21036.44,,
2023-11-13,21012.75,21275.13,20852.78,21085.64,,
2023-11-14,21506.69,21627.27,21358.02,21549.4,,
2023-11-15,21352.6,21373.95,21032.71,21193.12,,
2023-11-16,21307.59,21508.02,21029.71,21241.13,,
2023-11-17,21164.13,21303.09,21056.73,21163.32,,
2023-11-20,21174.58,21241.5,20919.53,20995.14,,
2023-11-21,21507.62,21702.94,21396.8,21551.82,,
2023-11-22,20997.34,21099.47,20953.69,21024.83,,
2023-11-23,21313.43,21468.65,21266.15,21301.05,,
2023-11-24,21361.24,21530.4,21137.22,21483.42,,
2023-11-27,21360.89,21484.35,21324.13,21460.3,,
2023-11-28,21661.2,21684.22,21386.96,21460.79,,
2023-11-29,21254.14,21360.86,21131.03,21242.68,,
2023-11-30,21247.78,21315.83,21111.79,21240.85,,
2023-12-01,21186.04,21277.18,20989.9,21129.75,,
2023-12-04,21598.56,21620.16,21372.06,21526.79,,
2023-12-05,21364.11,21468.28,21276.67,21308.99,,
2023-12-06,21143.69,21276.09,21070.52,21218.57,,
2023-12-07,21312.67,21382.5,21230.59,21303.76,,
2023-12-08,21242.96,21430.24,21157.48,21224.74,,
2023-12-11,21784.47,21806.25,21616.71,21717.41,,
2023-12-12,21502.56,21584.51,21355.11,21488.87,,
2023-12-13,21598.13,21721.25,21470.99,21519.88,,
2023-12-14,21711.59,21733.3,21534.18,21565.78,,
2023-12-15,21661.84,21683.5,21606.2,21648.84,,
2023-12-18,21770.68,21832.67,21666.47,21731.43,,
2023-12-19,21608.7,21847.7,21587.1,21694.77,,
2023-12-20,21673.79,21812.98,21586.23,21705.19,,
2023-12-21,21683.9,21892.28,21479.69,21685.14,,
2023-12-22,21619.37,21831.93,21449.15,21665.71,,
2023-12-25,21843.81,22053.13,21821.97,21902.94,,
2023-12-26,21636.88,21771.13,21608.0,21672.67,,
2023-12-27,21541.88,21801.58,21334.2,21513.27,,
2023-12-28,21576.97,21750.5,21555.39,21728.48,,
2023-12-29,21508.15,21651.6,21467.66,21536.52,,
2024-01-01,22041.7,22193.12,21906.35,22035.15,,
2024-01-02,22018.84,22046.1,21969.19,21995.31,,
2024-01-03,21830.24,21960.03,21770.48,21854.58,,
2024-01-04,21761.41,21960.01,21739.65,21844.33,,
2024-01-05,21542.64,21800.5,21441.05,21697.55,,
2024-01-08,21595.91,21733.3,21463.29,21660.98,,
2024-01-09,21508.62,21671.89,21487.11,21577.9,,
2024-01-10,21675.32,21827.29,21509.67,21580.95,,
2024-01-11,21713.05,21753.01,21635.12,21693.26,,
2024-01-12,21748.57,21892.49,21726.82,21757.2,,
2024-01-15,21685.17,21911.04,21347.84,21632.28,,
2024-01-16,21671.88,21693.55,21490.91,21594.95,,
2024-01-17,21546.58,21568.13,21457.41,21492.88,,
2024-01-18,21757.12,21973.36,21667.84,21722.26,,
2024-01-19,21682.56,21963.85,21506.13,21754.71,,
2024-01-22,21611.74,21717.55,21528.61,21646.29,,
2024-01-23,21892.08,21919.07,21763.39,21815.27,,
2024-01-24,21731.15,21752.88,21587.68,21616.08,,
2024-01-25,21724.86,21780.36,21681.95,21708.94,,
2024-01-26,21836.67,21881.58,21604.55,21789.54,,
2024-01-29,21486.99,21532.07,21389.01,21422.53,,
2024-01-30,21969.51,22288.58,21931.76,22020.79,,
2024-01-31,21674.39,21809.84,21523.43,21752.6,,
2024-02-01,21846.34,22028.08,21824.49,21929.26,,
2024-02-02,21798.26,22013.1,21604.97,21795.98,,
2024-02-05,21985.36,22042.94,21900.31,21957.65,,
2024-02-06,21684.59,21820.61,21662.9,21742.37,,
2024-02-07,21577.86,21722.61,21424.86,21540.28,,
2024-02-08,21982.86,22098.49,21844.21,22041.0,,
2024-02-09,21621.1,21834.47,21423.76,21573.45,,
2024-02-12,21695.0,21954.8,21673.3,21879.87,,
2024-02-13,21637.03,21724.85,21522.51,21576.37,,
2024-02-14,21549.46,21780.33,21344.89,21519.98,,
2024-02-15,21684.51,21840.23,21405.09,21684.45,,
2024-02-16,22061.28,22278.14,22002.55,22133.39,,
2024-02-19,21888.41,21910.3,21792.13,21833.85,,
2024-02-20,22087.26,22195.28,21871.39,21971.98,,
2024-02-21,21578.4,21802.18,21522.57,21676.58,,
2024-02-22,21741.06,21770.57,21609.66,21706.02,,
2024-02-23,21786.99,21864.92,21622.03,21660.01,,
2024-02-26,21820.51,21994.86,21599.14,21890.47,,
2024-02-27,21767.09,21868.16,21722.36,21773.7,,
2024-02-28,22122.16,22328.94,21991.91,22111.3,,
2024-02-29,21709.22,21766.73,21577.47,21703.7,,
2024-03-01,21963.87,22088.91,21941.91,22004.79,,
2024-03-04,21945.98,22159.11,21782.49,21854.22,,
2024-03-05,21546.75,21752.41,21288.85,21667.05,,
2024-03-06,21603.45,21848.73,21498.82,21618.04,,
2024-03-07,21610.74,21919.71,21501.76,21706.82,,
2024-03-08,21812.08,21985.61,21585.55,21813.2,,
2024-03-11,22009.26,22161.37,21742.5,21869.04,,
2024-03-12,21728.35,21899.13,21544.46,21714.09,,
2024-03-13,21788.22,21838.71,21663.71,21690.28,,
2024-03-14,21785.86,22021.25,21526.13,21712.97,,
