Date,Close,sma50,sma200,atr14,chop14,adx14,macd,signal,macd_hist,rsi14,regime,macd_cross,rsi_zone,div,month_so_far_pct,ytd_pct,ret_1y_pct,off_ath_pct,scenario,action,sig,Event
2015-07-28,8074.74,8129.97,,152.63,61.27,6.47,-6.42,-6.42,0.00,48.13,CHOP,,NEUTRAL,,-1.26,,,-3.98,WARMUP,NO-DATA,0,
2015-07-29,8071.79,8128.72,,147.20,60.66,6.84,-9.24,-6.99,-2.25,48.01,CHOP,CROSS_DOWN,NEUTRAL,,-1.30,,,-4.01,WARMUP,NO-DATA,0,
2015-07-30,8128.46,8126.39,,143.96,64.56,6.73,-6.82,-6.95,0.13,50.50,CHOP,CROSS_UP,NEUTRAL,,-0.61,,,-3.34,WARMUP,NO-DATA,0,
2015-07-31,8191.02,8126.89,,142.88,64.21,6.35,0.14,-5.54,5.67,53.17,CHOP,,NEUTRAL,,0.16,,,-2.59,WARMUP,NO-DATA,0,
2015-08-03,8019.91,8124.26,,150.60,67.27,6.78,-8.06,-6.04,-2.02,45.89,CHOP,CROSS_DOWN,NEUTRAL,,0.00,,,-4.63,WARMUP,NO-DATA,0,
2015-08-04,8096.11,8124.46,,148.65,68.35,6.99,-8.31,-6.49,-1.82,49.22,CHOP,,NEUTRAL,,0.95,,,-3.72,WARMUP,NO-DATA,0,
2015-08-05,8107.23,8124.40,,142.09,67.06,7.18,-7.53,-6.70,-0.83,49.71,CHOP,,NEUTRAL,,1.09,,,-3.59,WARMUP,NO-DATA,0,
2015-08-06,8112.50,8123.41,,138.56,66.84,7.01,-6.41,-6.64,0.24,49.95,CHOP,CROSS_UP,NEUTRAL,,1.15,,,-3.53,WARMUP,NO-DATA,0,
2015-08-07,8184.30,8122.68,,139.97,67.46,6.77,0.27,-5.26,5.53,53.29,CHOP,,NEUTRAL,,2.05,,,-2.67,WARMUP,NO-DATA,0,
2015-08-10,8086.43,8120.42,,142.27,66.88,6.85,-2.30,-4.67,2.36,48.54,CHOP,,NEUTRAL,,0.83,,,-3.84,WARMUP,NO-DATA,0,
2015-08-11,8192.75,8123.86,,140.84,66.50,6.47,4.18,-2.90,7.08,53.40,CHOP,,NEUTRAL,,2.16,,,-2.57,WARMUP,NO-DATA,0,
2015-08-12,7985.72,8120.42,,147.06,66.23,6.89,-7.30,-3.78,-3.52,44.57,CHOP,CROSS_DOWN,NEUTRAL,,-0.43,,,-5.03,WARMUP,NO-DATA,0,
2015-08-13,8008.16,8117.62,,144.58,64.80,7.50,-14.42,-5.90,-8.51,45.62,CHOP,,NEUTRAL,,-0.15,,,-4.77,WARMUP,NO-DATA,0,
2015-08-14,7993.85,8114.59,,140.90,61.51,8.06,-20.97,-8.92,-12.05,45.03,CHOP,,NEUTRAL,,-0.32,,,-4.94,WARMUP,NO-DATA,0,
2015-08-17,8085.06,8114.55,,140.33,63.01,7.83,-18.59,-10.85,-7.74,49.49,CHOP,,NEUTRAL,,0.81,,,-3.85,WARMUP,NO-DATA,0,
2015-08-18,8160.60,8113.56,,139.32,64.01,7.43,-10.49,-10.78,0.29,52.89,CHOP,CROSS_UP,NEUTRAL,,1.75,,,-2.96,WARMUP,NO-DATA,0,
2015-08-19,8090.69,8113.47,,135.02,63.56,6.95,-9.60,-10.55,0.94,49.56,CHOP,,NEUTRAL,,0.88,,,-3.79,WARMUP,NO-DATA,0,
2015-08-20,8076.66,8113.64,,130.41,62.36,6.65,-9.92,-10.42,0.50,48.90,CHOP,,NEUTRAL,,0.71,,,-3.95,WARMUP,NO-DATA,0,
2015-08-21,8049.99,8111.46,,125.08,58.06,6.41,-12.18,-10.77,-1.40,47.59,CHOP,CROSS_DOWN,NEUTRAL,,0.38,,,-4.27,WARMUP,NO-DATA,0,
2015-08-24,8179.82,8111.22,,135.30,56.49,7.10,-3.45,-9.31,5.86,54.03,CHOP,CROSS_UP,NEUTRAL,,1.99,,,-2.73,WARMUP,NO-DATA,0,Black Monday China -5.92%
2015-08-25,7947.66,8110.34,,145.23,59.53,6.77,-15.09,-10.46,-4.63,43.69,CHOP,CROSS_DOWN,NEUTRAL,,-0.90,,,-5.49,WARMUP,NO-DATA,0,
2015-08-26,8030.57,8108.45,,145.86,60.68,6.76,-17.43,-11.86,-5.57,47.55,CHOP,,NEUTRAL,,0.13,,,-4.50,WARMUP,NO-DATA,0,
2015-08-27,8162.19,8107.44,,147.95,60.99,7.31,-8.56,-11.20,2.63,53.05,CHOP,CROSS_UP,NEUTRAL,,1.77,,,-2.94,WARMUP,NO-DATA,0,
2015-08-28,8110.77,8106.61,,145.27,59.84,7.62,-5.62,-10.08,4.46,50.81,CHOP,,NEUTRAL,,1.13,,,-3.55,WARMUP,NO-DATA,0,
2015-08-31,8052.35,8106.33,,141.17,59.18,7.62,-7.91,-9.65,1.74,48.31,CHOP,,NEUTRAL,,0.40,,,-4.24,WARMUP,NO-DATA,0,
2015-09-01,8150.61,8104.70,,142.47,57.84,8.22,-1.78,-8.08,6.30,52.54,CHOP,,NEUTRAL,,0.00,,,-3.07,WARMUP,NO-DATA,0,
2015-09-02,8054.86,8102.40,,144.02,58.86,7.99,-4.59,-7.38,2.79,48.39,CHOP,,NEUTRAL,,-1.17,,,-4.21,WARMUP,NO-DATA,0,
2015-09-03,8062.06,8102.76,,140.32,58.84,7.87,-6.17,-7.14,0.97,48.71,CHOP,,NEUTRAL,,-1.09,,,-4.13,WARMUP,NO-DATA,0,
2015-09-04,7982.18,8099.01,,138.84,58.58,7.39,-13.70,-8.45,-5.25,45.27,CHOP,CROSS_DOWN,NEUTRAL,,-2.07,,,-5.08,WARMUP,NO-DATA,0,
2015-09-07,8183.87,8101.20,,151.22,62.06,8.14,-3.36,-7.43,4.07,54.09,CHOP,CROSS_UP,NEUTRAL,,0.41,,,-2.68,WARMUP,NO-DATA,0,
2015-09-08,8063.47,8099.94,,150.97,63.26,8.48,-4.83,-6.91,2.08,49.01,CHOP,,NEUTRAL,,-1.07,,,-4.11,WARMUP,NO-DATA,0,
2015-09-09,8140.08,8099.18,,146.64,63.60,9.07,0.19,-5.49,5.68,52.10,CHOP,,NEUTRAL,,-0.13,,,-3.20,WARMUP,NO-DATA,0,
2015-09-10,8064.32,8096.93,,148.06,65.46,8.68,-1.92,-4.78,2.85,48.95,CHOP,,NEUTRAL,,-1.06,,,-4.10,WARMUP,NO-DATA,0,
2015-09-11,8115.11,8095.95,,142.28,64.28,8.56,0.49,-3.72,4.22,51.08,CHOP,,NEUTRAL,,-0.44,,,-3.50,WARMUP,NO-DATA,0,
2015-09-14,8087.00,8095.14,,137.84,63.97,8.10,0.14,-2.95,3.09,49.84,CHOP,,NEUTRAL,,-0.78,,,-3.83,WARMUP,NO-DATA,0,
2015-09-15,8000.60,8094.83,,140.57,61.61,8.11,-7.03,-3.77,-3.26,46.12,CHOP,CROSS_DOWN,NEUTRAL,,-1.84,,,-4.86,WARMUP,NO-DATA,0,
2015-09-16,8093.34,8094.18,,139.36,60.59,7.54,-5.17,-4.05,-1.12,50.40,CHOP,,NEUTRAL,,-0.70,,,-3.75,WARMUP,NO-DATA,0,
2015-09-17,8127.42,8095.04,,141.44,61.73,7.55,-0.94,-3.43,2.49,51.91,CHOP,CROSS_UP,NEUTRAL,,-0.28,,,-3.35,WARMUP,NO-DATA,0,
2015-09-18,8062.83,8092.00,,139.03,62.12,7.32,-2.76,-3.29,0.53,48.87,CHOP,,NEUTRAL,,-1.08,,,-4.12,WARMUP,NO-DATA,0,
2015-09-21,8009.87,8090.09,,138.28,61.52,7.00,-8.38,-4.31,-4.07,46.47,CHOP,CROSS_DOWN,NEUTRAL,,-1.73,,,-4.75,WARMUP,NO-DATA,0,
2015-09-22,7970.58,8087.35,,136.48,60.51,6.83,-15.83,-6.61,-9.21,44.72,CHOP,,NEUTRAL,,-2.21,,,-5.21,WARMUP,NO-DATA,0,
2015-09-23,8226.53,8090.08,,147.34,64.25,7.33,-1.06,-5.50,4.44,56.29,CHOP,CROSS_UP,NEUTRAL,,0.93,,,-2.17,WARMUP,NO-DATA,0,
2015-09-24,8101.13,8090.33,,146.77,64.61,7.09,0.52,-4.30,4.82,50.69,CHOP,,NEUTRAL,,-0.61,,,-3.66,WARMUP,NO-DATA,0,
2015-09-25,8048.95,8089.43,,143.83,64.36,6.75,-2.42,-3.92,1.51,48.53,CHOP,,NEUTRAL,,-1.25,,,-4.28,WARMUP,NO-DATA,0,
2015-09-28,8166.65,8091.82,,144.74,64.53,6.61,4.70,-2.20,6.90,53.36,CHOP,,NEUTRAL,,0.20,,,-2.88,WARMUP,NO-DATA,0,
2015-09-29,8015.48,8087.72,,149.11,66.76,6.40,-1.83,-2.12,0.29,47.23,CHOP,,NEUTRAL,,-1.66,,,-4.68,WARMUP,NO-DATA,0,
2015-09-30,7949.72,8087.36,,144.57,65.21,6.37,-12.18,-4.13,-8.04,44.81,CHOP,CROSS_DOWN,NEUTRAL,,-2.46,,,-5.46,WARMUP,NO-DATA,0,
2015-10-01,8089.97,8085.48,,145.46,66.92,6.15,-8.95,-5.10,-3.86,50.61,CHOP,,NEUTRAL,,0.00,,,-3.80,WARMUP,NO-DATA,0,
2015-10-02,8088.46,8082.12,,141.91,67.21,6.05,-6.45,-5.37,-1.08,50.55,CHOP,,NEUTRAL,,-0.02,,,-3.81,WARMUP,NO-DATA,0,
2015-10-05,8076.13,8082.61,,138.97,65.94,5.69,-5.40,-5.37,-0.02,50.02,CHOP,,NEUTRAL,,-0.17,,,-3.96,WARMUP,NO-DATA,0,
2015-10-06,8059.08,8082.30,,135.54,65.31,5.36,-5.87,-5.47,-0.40,49.24,CHOP,,NEUTRAL,,-0.38,,,-4.16,WARMUP,NO-DATA,0,
2015-10-07,8112.64,8083.11,8166.12,130.40,63.20,5.34,-1.90,-4.76,2.86,51.77,CHOP,CROSS_UP,NEUTRAL,,0.28,,,-3.53,CHOP-MID,STAND-ASIDE,0,
2015-10-08,8045.91,8081.46,8164.93,128.21,63.04,5.02,-4.09,-4.63,0.53,48.52,CHOP,,NEUTRAL,,-0.54,,,-4.32,CHOP-MID,STAND-ASIDE,0,
2015-10-09,8013.40,8077.91,8163.08,123.00,61.49,4.88,-8.36,-5.37,-2.99,46.98,CHOP,CROSS_DOWN,NEUTRAL,,-0.95,,,-4.71,CHOP-MID,STAND-ASIDE,0,
2015-10-12,8009.78,8077.71,8161.47,122.75,63.62,4.59,-11.89,-6.68,-5.22,46.80,CHOP,,NEUTRAL,,-0.99,,,-4.75,CHOP-MID,STAND-ASIDE,0,
2015-10-13,8011.43,8076.02,8160.29,120.77,65.94,4.40,-14.39,-8.22,-6.17,46.90,CHOP,,NEUTRAL,,-0.97,,,-4.73,CHOP-MID,STAND-ASIDE,0,
2015-10-14,7943.32,8072.74,8158.79,120.60,60.67,4.73,-21.62,-10.90,-10.72,43.31,CHOP,,NEUTRAL,,-1.81,,,-5.54,CHOP-DOWN,STAND-ASIDE,0,
2015-10-15,8106.51,8072.62,8158.40,126.67,63.03,5.12,-14.02,-11.53,-2.50,52.66,CHOP,,NEUTRAL,,0.20,,,-3.60,CHOP-MID,STAND-ASIDE,0,
2015-10-16,8013.81,8069.21,8157.56,129.80,70.94,4.78,-15.30,-12.28,-3.02,47.83,CHOP,,NEUTRAL,,-0.94,,,-4.70,CHOP-MID,STAND-ASIDE,0,
2015-10-19,8000.96,8067.50,8156.07,125.18,67.59,4.48,-17.16,-13.26,-3.90,47.19,CHOP,,NEUTRAL,,-1.10,,,-4.85,CHOP-MID,STAND-ASIDE,0,
2015-10-20,7974.67,8063.14,8153.96,123.44,67.96,4.38,-20.51,-14.71,-5.80,45.82,CHOP,,NEUTRAL,,-1.43,,,-5.17,CHOP-MID,STAND-ASIDE,0,
2015-10-21,8047.91,8064.38,8153.24,125.78,67.95,4.59,-17.06,-15.18,-1.88,50.14,CHOP,,NEUTRAL,,-0.52,,,-4.30,CHOP-MID,STAND-ASIDE,0,
2015-10-22,8018.25,8064.58,8151.90,122.49,67.55,4.59,-16.53,-15.45,-1.08,48.46,CHOP,,NEUTRAL,,-0.89,,,-4.65,CHOP-MID,STAND-ASIDE,0,
2015-10-23,8055.71,8065.82,8150.93,117.56,66.35,4.92,-12.94,-14.95,2.01,50.71,CHOP,CROSS_UP,NEUTRAL,,-0.42,,,-4.20,CHOP-MID,STAND-ASIDE,0,
2015-10-26,8186.27,8067.84,8150.17,121.32,58.37,6.21,0.44,-11.87,12.31,57.66,CHOP,,NEUTRAL,,1.19,,,-2.65,CHOP-UP,WATCH,0,
2015-10-27,7992.04,8064.47,8148.91,131.16,62.87,5.83,-4.58,-10.41,5.83,47.04,CHOP,,NEUTRAL,,-1.21,,,-4.96,CHOP-MID,STAND-ASIDE,0,
2015-10-28,7990.21,8062.46,8147.22,127.40,62.40,5.42,-8.61,-10.05,1.44,46.95,CHOP,,NEUTRAL,,-1.23,,,-4.98,CHOP-MID,STAND-ASIDE,0,
2015-10-29,8066.64,8062.26,8145.90,125.39,63.36,5.34,-5.57,-9.16,3.59,51.06,CHOP,,NEUTRAL,,-0.29,,,-4.07,CHOP-MID,STAND-ASIDE,0,
2015-10-30,8140.44,8064.07,8145.68,124.43,63.19,5.86,2.76,-6.77,9.54,54.70,CHOP,,NEUTRAL,,0.62,,,-3.19,CHOP-UP,WATCH,0,
2015-11-02,8044.04,8061.36,8144.25,129.92,65.41,5.74,1.57,-5.10,6.68,49.51,CHOP,,NEUTRAL,,0.00,,,-4.34,CHOP-MID,STAND-ASIDE,0,
2015-11-03,7970.48,8061.81,8142.29,128.99,69.47,5.69,-5.25,-5.13,-0.12,45.93,CHOP,CROSS_DOWN,NEUTRAL,,-0.91,,,-5.22,CHOP-MID,STAND-ASIDE,0,
2015-11-04,8136.01,8063.92,8141.39,133.99,69.34,5.74,2.67,-3.57,6.24,54.00,CHOP,CROSS_UP,NEUTRAL,,1.14,,,-3.25,CHOP-UP,WATCH,0,
2015-11-05,8096.25,8062.60,8141.23,136.19,69.05,6.13,5.68,-1.72,7.40,51.99,CHOP,,NEUTRAL,,0.65,,,-3.72,CHOP-MID,STAND-ASIDE,0,
2015-11-06,8086.13,8062.11,8140.54,136.38,70.52,5.97,7.16,0.05,7.10,51.47,CHOP,,NEUTRAL,,0.52,,,-3.84,CHOP-MID,STAND-ASIDE,0,
2015-11-09,7993.53,8060.93,8139.11,137.62,71.55,5.65,0.85,0.21,0.64,46.82,CHOP,,NEUTRAL,,-0.63,,,-4.94,CHOP-MID,STAND-ASIDE,0,
2015-11-10,8048.24,8058.89,8137.75,136.65,70.93,5.65,0.26,0.22,0.04,49.71,CHOP,,NEUTRAL,,0.05,,,-4.29,CHOP-MID,STAND-ASIDE,0,
2015-11-11,8056.45,8058.92,8137.25,130.67,70.40,5.66,0.45,0.27,0.18,50.15,CHOP,,NEUTRAL,,0.15,,,-4.19,CHOP-MID,STAND-ASIDE,0,
2015-11-12,7961.62,8056.91,8135.86,130.02,71.72,5.61,-6.97,-1.18,-5.79,45.24,CHOP,CROSS_DOWN,NEUTRAL,,-1.02,,,-5.32,CHOP-MID,STAND-ASIDE,0,
2015-11-13,8095.10,8059.17,8135.34,131.50,71.35,5.71,-2.05,-1.35,-0.70,52.31,CHOP,,NEUTRAL,,0.63,,,-3.73,CHOP-MID,STAND-ASIDE,0,
2015-11-16,8058.39,8056.66,8134.32,132.96,69.29,5.56,-1.11,-1.30,0.20,50.38,CHOP,CROSS_UP,NEUTRAL,,0.18,,,-4.17,CHOP-MID,STAND-ASIDE,0,
2015-11-17,8023.76,8055.86,8133.20,131.93,70.10,5.46,-3.12,-1.67,-1.45,48.57,CHOP,CROSS_DOWN,NEUTRAL,,-0.25,,,-4.58,CHOP-MID,STAND-ASIDE,0,
2015-11-18,8026.73,8053.60,8131.99,126.38,69.19,5.21,-4.42,-2.22,-2.20,48.74,CHOP,,NEUTRAL,,-0.22,,,-4.55,CHOP-MID,STAND-ASIDE,0,
2015-11-19,8020.43,8052.72,8130.60,125.72,69.30,5.32,-5.89,-2.95,-2.94,48.37,CHOP,,NEUTRAL,,-0.29,,,-4.62,CHOP-MID,STAND-ASIDE,0,
2015-11-20,7962.30,8049.66,8129.64,127.15,62.75,5.97,-11.61,-4.68,-6.93,45.01,CHOP,,NEUTRAL,,-1.02,,,-5.31,CHOP-MID,STAND-ASIDE,0,
2015-11-23,8028.73,8048.50,8128.75,128.78,63.43,5.88,-10.67,-5.88,-4.79,49.34,CHOP,,NEUTRAL,,-0.19,,,-4.52,CHOP-MID,STAND-ASIDE,0,
2015-11-24,8124.16,8050.97,8128.13,133.44,63.33,5.79,-2.19,-5.14,2.95,54.85,CHOP,CROSS_UP,NEUTRAL,,1.00,,,-3.39,CHOP-UP,WATCH,0,
2015-11-25,7970.71,8048.52,8126.25,137.85,66.71,5.63,-7.76,-5.67,-2.10,46.16,CHOP,CROSS_DOWN,NEUTRAL,,-0.91,,,-5.21,CHOP-MID,STAND-ASIDE,0,
2015-11-26,7965.89,8045.28,8125.28,136.50,66.31,5.57,-12.43,-7.02,-5.41,45.91,CHOP,,NEUTRAL,,-0.97,,,-5.27,CHOP-MID,STAND-ASIDE,0,
2015-11-27,7994.79,8043.92,8123.99,137.88,66.35,5.27,-13.64,-8.34,-5.29,47.71,CHOP,,NEUTRAL,,-0.61,,,-4.93,CHOP-MID,STAND-ASIDE,0,
2015-11-30,7954.30,8042.81,8123.00,132.32,65.02,4.99,-17.66,-10.21,-7.45,45.43,CHOP,,NEUTRAL,,-1.12,,,-5.41,CHOP-MID,STAND-ASIDE,0,
2015-12-01,8020.24,8043.81,8121.80,133.28,66.94,5.64,-15.34,-11.23,-4.11,49.65,CHOP,,NEUTRAL,,0.00,,,-4.62,CHOP-MID,STAND-ASIDE,0,
2015-12-02,8068.34,8040.64,8121.19,128.96,65.94,6.29,-9.52,-10.89,1.37,52.54,CHOP,CROSS_UP,NEUTRAL,,0.60,,,-4.05,CHOP-UP,WATCH,0,
2015-12-03,8024.64,8039.11,8119.92,128.01,65.21,6.11,-8.34,-10.38,2.04,49.75,CHOP,,NEUTRAL,,0.05,,,-4.57,CHOP-MID,STAND-ASIDE,0,
2015-12-04,8040.49,8038.94,8119.22,125.28,63.87,5.95,-6.05,-9.51,3.46,50.77,CHOP,,NEUTRAL,,0.25,,,-4.38,CHOP-MID,STAND-ASIDE,0,
2015-12-07,8107.72,8037.76,8117.97,122.60,63.19,6.32,1.18,-7.38,8.55,54.95,CHOP,,NEUTRAL,,1.09,,,-3.58,CHOP-UP,WATCH,0,
2015-12-08,7948.17,8036.42,8116.82,128.03,66.28,6.13,-5.91,-7.08,1.18,45.15,CHOP,,NEUTRAL,,-0.90,,,-5.48,CHOP-MID,STAND-ASIDE,0,
2015-12-09,7870.06,8034.82,8114.74,133.19,54.75,7.06,-17.62,-9.19,-8.43,41.27,RANGE,CROSS_DOWN,NEUTRAL,,-1.87,,,-6.41,CHOP-DOWN,STAND-ASIDE,0,
2015-12-10,8038.61,8033.80,8112.89,139.00,56.08,6.60,-13.15,-9.98,-3.17,51.05,CHOP,,NEUTRAL,,0.23,,,-4.41,CHOP-MID,STAND-ASIDE,0,
2015-12-11,7986.09,8031.75,8111.51,137.35,55.43,6.64,-13.68,-10.72,-2.96,48.35,CHOP,,NEUTRAL,,-0.43,,,-5.03,CHOP-MID,STAND-ASIDE,0,
2015-12-14,8042.63,8031.08,8110.62,132.92,60.92,6.27,-9.44,-10.46,1.03,51.33,CHOP,CROSS_UP,NEUTRAL,,0.28,,,-4.36,CHOP-MID,STAND-ASIDE,0,
2015-12-15,7855.28,8027.00,8108.48,139.78,61.60,7.17,-20.95,-12.56,-8.39,42.56,CHOP,CROSS_DOWN,NEUTRAL,,-2.06,,,-6.59,CHOP-DOWN,STAND-ASIDE,0,
2015-12-16,7966.90,8024.09,8107.07,144.48,63.31,6.83,-20.83,-14.21,-6.61,48.23,CHOP,,NEUTRAL,,-0.67,,,-5.26,CHOP-MID,STAND-ASIDE,0,
2015-12-17,8020.57,8023.58,8106.43,143.39,62.79,6.37,-16.21,-14.61,-1.60,50.76,CHOP,,NEUTRAL,,0.00,,,-4.62,CHOP-MID,STAND-ASIDE,0,
2015-12-18,7941.83,8022.15,8104.67,140.67,63.67,6.19,-18.69,-15.43,-3.26,47.13,CHOP,,NEUTRAL,,-0.98,,,-5.56,CHOP-MID,STAND-ASIDE,0,
2015-12-21,8021.12,8022.38,8103.51,140.47,63.52,6.05,-14.10,-15.16,1.07,50.93,CHOP,CROSS_UP,NEUTRAL,,0.01,,-3.17,-4.61,CHOP-MID,STAND-ASIDE,0,
2015-12-22,7992.33,8022.00,8102.00,141.06,64.95,5.69,-12.63,-14.66,2.02,49.54,CHOP,,NEUTRAL,,-0.35,,-4.67,-4.96,CHOP-MID,STAND-ASIDE,0,
2015-12-23,7991.49,8022.96,8100.61,136.01,64.10,5.36,-11.41,-14.01,2.60,49.50,CHOP,,NEUTRAL,,-0.36,,-4.08,-4.97,CHOP-MID,STAND-ASIDE,0,
2015-12-24,8005.07,8020.93,8099.52,131.20,63.70,5.10,-9.24,-13.05,3.82,50.24,CHOP,,NEUTRAL,,-0.19,,-2.96,-4.80,CHOP-MID,STAND-ASIDE,0,
2015-12-25,8113.86,8022.93,8099.53,136.19,57.69,5.90,1.25,-10.19,11.44,55.85,CHOP,,NEUTRAL,,1.17,,-1.55,-3.51,CHOP-UP,WATCH,0,
2015-12-28,7982.23,8022.56,8098.73,139.93,57.50,5.55,-1.05,-8.36,7.31,48.70,CHOP,,NEUTRAL,,-0.47,,-2.47,-5.08,CHOP-MID,STAND-ASIDE,0,
2015-12-29,7867.28,8020.41,8096.92,140.89,62.51,5.65,-12.01,-9.09,-2.92,43.46,CHOP,CROSS_DOWN,NEUTRAL,,-1.91,,-3.86,-6.44,CHOP-DOWN,STAND-ASIDE,0,
2015-12-30,8073.25,8020.92,8096.02,150.36,63.59,6.12,-4.03,-8.08,4.05,53.17,CHOP,CROSS_UP,NEUTRAL,,0.66,,-2.73,-3.99,CHOP-UP,WATCH,0,
2015-12-31,8038.78,8021.33,8094.87,148.16,63.65,6.55,-0.48,-6.56,6.08,51.58,CHOP,,NEUTRAL,,0.23,,-4.26,-4.40,CHOP-MID,STAND-ASIDE,0,
2016-01-01,7950.43,8019.22,8093.28,147.46,64.77,6.28,-4.74,-6.20,1.46,47.63,CHOP,,NEUTRAL,,0.00,-1.10,-2.95,-5.45,CHOP-MID,STAND-ASIDE,0,
2016-01-04,7795.96,8011.41,8091.43,153.12,56.92,6.57,-20.35,-9.03,-11.32,41.63,CHOP,CROSS_DOWN,NEUTRAL,,-1.94,-3.02,-5.90,-7.29,CHOP-DOWN,STAND-ASIDE,0,
2016-01-05,7901.36,8009.60,8089.60,151.95,55.69,6.49,-23.94,-12.01,-11.93,46.57,CHOP,,NEUTRAL,,-0.62,-1.71,-4.24,-6.04,CHOP-MID,STAND-ASIDE,0,
2016-01-06,7815.08,8006.10,8087.80,151.74,56.05,7.04,-33.36,-16.28,-17.08,43.34,CHOP,,NEUTRAL,,-1.70,-2.78,-6.28,-7.06,CHOP-DOWN,STAND-ASIDE,0,
2016-01-07,7814.94,8001.06,8085.59,154.14,53.72,7.91,-40.37,-21.10,-19.27,43.33,RANGE,,NEUTRAL,,-1.70,-2.78,-5.18,-7.07,CHOP-DOWN,STAND-ASIDE,0,
2016-01-08,7710.24,7992.46,8083.45,154.86,52.57,8.82,-53.76,-27.63,-26.13,39.47,RANGE,,NEUTRAL,,-3.02,-4.09,-7.42,-8.31,CHOP-DOWN,STAND-ASIDE,0,
2016-01-11,7833.80,7988.26,8082.08,154.75,52.65,8.83,-53.77,-32.86,-20.92,45.63,RANGE,,NEUTRAL,,-1.47,-2.55,-5.96,-6.84,CHOP-DOWN,STAND-ASIDE,0,
2016-01-12,7772.15,7984.29,8080.40,152.93,53.64,9.35,-58.09,-37.90,-20.19,43.26,RANGE,,NEUTRAL,,-2.24,-3.32,-5.06,-7.57,CHOP-DOWN,STAND-ASIDE,0,
2016-01-13,7692.98,7975.43,8077.71,149.65,54.27,10.01,-67.13,-43.75,-23.38,40.37,RANGE,,NEUTRAL,,-3.24,-4.30,-7.64,-8.52,CHOP-DOWN,STAND-ASIDE,0,
2016-01-14,7756.77,7968.64,8075.62,145.23,57.13,10.57,-68.36,-48.67,-19.69,43.64,CHOP,,NEUTRAL,,-2.44,-3.51,-7.25,-7.76,CHOP-DOWN,STAND-ASIDE,0,
2016-01-15,7812.93,7963.18,8074.10,141.07,55.35,10.64,-64.06,-51.75,-12.31,46.43,CHOP,,NEUTRAL,,-1.73,-2.81,-6.04,-7.09,CHOP-MID,STAND-ASIDE,0,
2016-01-18,7642.47,7956.15,8071.13,144.36,54.07,11.51,-73.56,-56.11,-17.45,39.97,RANGE,,NEUTRAL,,-3.87,-4.93,-5.98,-9.12,CHOP-DOWN,STAND-ASIDE,0,
2016-01-19,7606.52,7947.32,8068.35,137.68,48.71,12.45,-83.03,-61.50,-21.54,38.74,RANGE,,NEUTRAL,,-4.33,-5.38,-7.52,-9.54,CHOP-DOWN,STAND-ASIDE,0,
2016-01-20,7584.77,7937.89,8065.52,136.43,52.56,13.81,-91.25,-67.45,-23.80,37.99,RANGE,,NEUTRAL,,-4.60,-5.65,-8.38,-9.80,WEAK,NO-BUY,0,
2016-01-21,7591.53,7930.48,8062.31,140.43,53.59,14.69,-96.10,-73.18,-22.92,38.39,RANGE,,NEUTRAL,,-4.51,-5.56,-8.75,-9.72,CHOP-DOWN,STAND-ASIDE,0,
2016-01-22,7543.00,7919.44,8058.85,138.42,51.34,15.51,-102.68,-79.08,-23.60,36.55,RANGE,,NEUTRAL,,-5.12,-6.17,-7.54,-10.30,WEAK,NO-BUY,0,
2016-01-25,7430.93,7906.89,8055.25,143.16,49.31,16.94,-115.60,-86.38,-29.22,32.66,RANGE,,NEUTRAL,,-6.53,-7.56,-9.80,-11.63,WEAK,NO-BUY,0,
2016-01-26,7487.97,7896.18,8051.38,140.34,48.41,17.70,-119.86,-93.08,-26.78,36.37,RANGE,,NEUTRAL,,-5.82,-6.85,-8.69,-10.95,WEAK,NO-BUY,0,
2016-01-27,7477.62,7885.19,8047.82,139.28,47.19,17.93,-122.66,-98.99,-23.66,35.99,RANGE,,NEUTRAL,,-5.95,-6.98,-9.49,-11.08,WEAK,NO-BUY,0,
2016-01-28,7499.24,7874.77,8044.42,137.77,46.22,18.30,-121.73,-103.54,-18.19,37.48,RANGE,,NEUTRAL,,-5.68,-6.71,-9.08,-10.82,WEAK,NO-BUY,0,
2016-01-29,7349.79,7862.52,8039.55,142.74,45.49,19.35,-131.53,-109.14,-22.39,31.92,RANGE,,NEUTRAL,,-7.55,-8.57,-11.11,-12.60,WEAK,NO-BUY,0,
2016-02-01,7315.85,7848.26,8034.94,136.52,43.94,20.32,-140.42,-115.39,-25.03,30.80,RANGE,,NEUTRAL,,0.00,-8.99,-11.83,-13.00,WEAK,NO-BUY,0,
2016-02-02,7365.93,7833.10,8031.15,135.97,44.41,20.20,-141.79,-120.67,-21.12,34.45,RANGE,,NEUTRAL,,0.68,-8.37,-9.67,-12.41,WEAK,NO-BUY,0,
2016-02-03,7378.51,7821.25,8027.17,134.95,45.12,20.21,-140.24,-124.59,-15.66,35.37,RANGE,,NEUTRAL,,0.86,-8.21,-10.10,-12.26,WEAK,NO-BUY,0,
2016-02-04,7343.88,7808.81,8023.17,132.64,58.99,20.45,-140.20,-127.71,-12.49,33.96,CHOP,,NEUTRAL,,0.38,-8.64,-10.96,-12.67,WEAK,NO-BUY,0,
